aletrnatif,longitude,latitude,jumlah_atraksi,jumlah_penduduk,indeks_pendapatan,harga_tanah
5537,-118.17,34.04,43,908,1.75,134000
5538,-118.17,34.04,39,563,2.75,150000
5539,-118.17,34.04,38,385,1.625,129700
5540,-118.17,34.03,43,1636,2.2902,152400
5541,-118.17,34.03,42,882,2.761,120000
5542,-118.17,34.03,41,2099,2.1979,140800
5543,-118.17,34.03,31,1014,2.4167,125500
5544,-118.17,34.02,42,946,2.45,132000
5545,-118.17,34.02,39,759,2.125,143800
5546,-118.17,34.02,34,760,1.7813,145000
5547,-118.17,34.02,33,346,1.8681,112500
5548,-118.17,34.01,36,1657,2.7799,149300
5549,-118.17,34.01,30,1228,3.0225,130800
5550,-118.17,33.98,41,756,2.7321,156000
5551,-118.17,33.98,41,428,3.1786,132100
5552,-118.17,33.98,27,1871,2.8427,164400
5553,-118.17,33.97,33,2410,2.2422,168200
5554,-118.17,33.97,31,3388,2.4049,159000
5555,-118.17,33.96,29,2913,2.5556,146500
5556,-118.17,33.96,25,3297,2.2817,164200
5557,-118.17,33.96,25,2249,2.3,164200
5558,-118.17,33.95,23,1991,1.9107,181900
5559,-118.17,33.94,17,1145,4.6389,165500
5560,-118.17,33.92,43,2099,3.1528,166800
5561,-118.17,33.92,36,2447,4.3667,171800
5562,-118.17,33.91,42,856,3.8,145800
5563,-118.17,33.91,39,1157,3.1087,171000
5564,-118.17,33.91,37,1499,3.9333,162300
5565,-118.17,33.9,12,3653,2.8681,114200
5566,-118.17,33.89,52,63,7.2423,350000
5567,-118.17,33.89,11,3605,2.6328,160700
5568,-118.17,33.88,42,1645,3.0893,162700
5569,-118.17,33.88,29,815,3.0052,166700
5570,-118.17,33.87,45,2110,2.9803,165900
5571,-118.17,33.87,40,2462,3.5646,162600
5572,-118.17,33.86,44,1701,3.025,162300
5573,-118.17,33.86,40,1301,2.3804,158000
5574,-118.17,33.86,10,1664,2.9886,175000
5575,-118.17,33.85,39,2247,3.07,173000
5576,-118.17,33.85,37,3714,4.2218,200500
5577,-118.17,33.84,45,1853,5.0787,219200
5578,-118.17,33.84,45,1533,3.4605,186600
5579,-118.17,33.84,29,4716,2.726,208700
5580,-118.17,33.83,45,2019,4.1023,217300
5581,-118.17,33.83,45,1808,4.8693,277700
5582,-118.17,33.82,52,2539,4.1354,268200
5583,-118.17,33.79,36,948,1.55,100000
5584,-118.17,33.79,32,2171,2.375,139700
5585,-118.17,33.79,28,1219,1.7589,118300
5586,-118.17,33.78,44,2364,1.918,147500
5587,-118.17,33.78,29,2920,1.7393,140200
5588,-118.17,33.78,23,3768,1.9647,186200
5589,-118.17,33.77,45,2508,2.6786,191100
5590,-118.17,33.77,45,2151,3.1149,218800
5591,-118.17,33.77,45,2143,3.0153,220000
5592,-118.17,33.77,39,2953,2.1378,180400
5593,-118.17,33.77,37,1127,2.675,241700
5594,-118.17,33.77,36,2933,2.2538,181300
5595,-118.17,33.77,25,4405,3.0503,225000
5596,-118.17,33.77,12,4409,2.2808,154700
5597,-118.18,37.35,16,3806,2.1212,108300
5598,-118.18,36.63,23,2311,2.2574,104700
5599,-118.18,34.63,19,3562,4.1573,228100
5600,-118.18,34.22,40,1983,5.9845,241700
5601,-118.18,34.2,44,1473,8.72,415900
5602,-118.18,34.19,48,1371,15.0001,500001
5603,-118.18,34.17,43,4269,9.0702,500001
5604,-118.18,34.16,34,5012,9.4987,500001
5605,-118.18,34.14,38,3039,7.7116,360900
5606,-118.18,34.13,52,2228,3.5341,182100
5607,-118.18,34.13,44,2734,7.9213,477800
5608,-118.18,34.12,52,1081,1.9219,165100
5609,-118.18,34.12,45,2397,4.21,167900
5610,-118.18,34.11,44,1346,2.3984,152200
5611,-118.18,34.11,33,1523,2.6591,183800
5612,-118.18,34.1,8,1116,4.9231,230900
5613,-118.18,34.1,7,2529,4.7853,153100
5614,-118.18,34.1,10,1940,4.975,166700
5615,-118.18,34.1,10,1907,4.875,200400
5616,-118.18,34.09,44,1688,3.3785,184900
5617,-118.18,34.09,40,2744,2.6226,148800
5618,-118.18,34.08,35,2226,2.9167,129300
5619,-118.18,34.08,33,1369,2.3281,151900
5620,-118.18,34.08,31,1318,2.9939,135500
5621,-118.18,34.07,28,2616,2.6842,156000
5622,-118.18,34.06,45,934,2.53,140300
5623,-118.18,34.06,33,278,0.8941,98200
5624,-118.18,34.06,27,2025,2.6083,148600
5625,-118.18,34.05,41,616,3.3333,115100
5626,-118.18,34.05,41,389,2.7031,109200
5627,-118.18,34.05,38,3272,2.8295,126500
5628,-118.18,34.04,44,1079,3.0417,141700
5629,-118.18,34.04,36,1807,1.55,129000
5630,-118.18,34.03,44,1629,2.2991,137500
5631,-118.18,34.03,40,2631,2.0764,145600
5632,-118.18,34.03,39,609,2.9167,145800
5633,-118.18,34.03,37,2115,2.239,121300
5634,-118.18,34.02,37,2631,2.15,132200
5635,-118.18,34.02,35,661,2.8977,142500
5636,-118.18,34.02,33,832,3.0972,125000
5637,-118.18,34.01,42,1845,2.3462,127300
5638,-118.18,33.99,38,1010,1.6341,161800
5639,-118.18,33.99,36,988,2.4375,154800
5640,-118.18,33.99,35,1230,2.152,170800
5641,-118.18,33.98,40,1698,2.625,206300
5642,-118.18,33.98,36,903,3.0398,165400
5643,-118.18,33.98,30,1735,2.3444,156100
5644,-118.18,33.98,24,1880,2.1836,162000
5645,-118.18,33.97,34,3214,2.0057,189400
5646,-118.18,33.97,30,2887,2.2122,169400
5647,-118.18,33.97,26,6895,2.3175,154500
5648,-118.18,33.96,20,427,1.4167,137500
5649,-118.18,33.95,42,2608,3.5341,167500
5650,-118.18,33.95,39,2121,2.9094,152200
5651,-118.18,33.94,44,1337,3.4688,183600
5652,-118.18,33.94,43,2724,2.7,165000
5653,-118.18,33.93,35,952,2.4297,147200
5654,-118.18,33.93,31,1516,2.1641,122900
5655,-118.18,33.92,32,2035,3.2734,136400
5656,-118.18,33.92,29,749,2.4583,136900
5657,-118.18,33.91,36,1138,2.0625,134400
5658,-118.18,33.9,32,778,2.7292,143800
5659,-118.18,33.9,25,1709,2.4333,155000
5660,-118.18,33.89,25,5896,2.6742,131900
5661,-118.18,33.88,47,882,4.625,163000
5662,-118.18,33.88,44,1308,4.7361,167700
5663,-118.18,33.88,42,2326,3.1713,161000
5664,-118.18,33.87,44,2137,3.4408,172900
5665,-118.18,33.87,44,1832,4.0658,175100
5666,-118.18,33.87,38,2664,3.7527,161900
5667,-118.18,33.86,39,2925,2.375,160800
5668,-118.18,33.85,44,1890,3.8819,143200
5669,-118.18,33.85,40,2597,3.975,213800
5670,-118.18,33.85,38,3596,3.6897,169800
5671,-118.18,33.85,30,2548,0.7007,134400
5672,-118.18,33.84,43,2561,3.835,418600
5673,-118.18,33.84,35,1415,2.9798,315600
5674,-118.18,33.83,52,2569,4.1301,268400
5675,-118.18,33.83,45,1535,4.2411,371700
5676,-118.18,33.83,44,1497,5.0052,321800
5677,-118.18,33.83,39,3622,3.3125,425500
5678,-118.18,33.82,52,2618,3.7895,254000
5679,-118.18,33.82,43,284,4.25,207500
5680,-118.18,33.81,27,471,1.75,154200
5681,-118.18,33.8,30,2734,1.7689,117600
5682,-118.18,33.8,15,2407,3.0513,148100
5683,-118.18,33.79,42,1571,1.6384,128000
5684,-118.18,33.79,27,1580,2.0186,130000
5685,-118.18,33.79,20,1255,1.2206,162500
5686,-118.18,33.78,52,1180,1.5603,162500
5687,-118.18,33.78,36,1697,1.2746,129700
5688,-118.18,33.78,26,3042,1.7701,146200
5689,-118.18,33.78,20,1852,1.4565,152500
5690,-118.18,33.78,17,1419,2.0769,100000
5691,-118.18,33.77,49,2297,1.8388,175000
5692,-118.18,33.77,45,1434,1.5,162500
5693,-118.18,33.77,41,2048,2.5726,193800
5694,-118.18,33.77,39,1645,1.5536,155000
5695,-118.18,33.77,37,2653,2.3523,325000
5696,-118.18,33.77,36,1833,1.1483,112500
5697,-118.18,33.77,29,1776,1.1295,137500
5698,-118.19,34.87,2,2103,5.0553,111100
5699,-118.19,34.77,16,2035,2.1979,146400
5700,-118.19,34.67,8,11275,5.0285,167900
5701,-118.19,34.65,33,1781,3.9963,126800
5702,-118.19,34.22,32,10626,9.8413,500001
5703,-118.19,34.21,41,1602,6.553,500001
5704,-118.19,34.2,41,2031,7.419,483700
5705,-118.19,34.19,34,2061,15.0001,500001
5706,-118.19,34.16,49,1788,6.6009,375700
5707,-118.19,34.14,47,2525,4.3359,209200
5708,-118.19,34.13,50,1309,3.1287,198000
5709,-118.19,34.12,52,679,4.2344,162500
5710,-118.19,34.12,44,1219,4.0417,170600
5711,-118.19,34.12,41,2591,2.3071,146400
5712,-118.19,34.12,36,2833,2.7012,172100
5713,-118.19,34.12,35,2524,2.4932,167700
5714,-118.19,34.11,40,1266,2.1667,150000
5715,-118.19,34.11,38,1158,2.286,169300
5716,-118.19,34.11,26,1638,3.4227,143800
5717,-118.19,34.1,42,1577,3.2121,153900
5718,-118.19,34.1,39,2054,4.239,213000
5719,-118.19,34.09,41,2090,1.9706,144200
5720,-118.19,34.08,38,1241,2.3409,115500
5721,-118.19,34.07,42,1555,3.375,169600
5722,-118.19,34.07,38,2965,3.0241,166300
5723,-118.19,34.06,47,2324,1.1868,93800
5724,-118.19,34.06,44,1734,2.5132,163100
5725,-118.19,34.06,37,1715,2.3125,116100
5726,-118.19,34.06,32,555,1.9762,137500
5727,-118.19,34.05,47,1273,2.4375,122900
5728,-118.19,34.05,46,1051,1.6667,133600
5729,-118.19,34.05,43,977,2.7708,127900
5730,-118.19,34.05,42,1291,1.9083,119200
5731,-118.19,34.05,41,1098,2.1058,124300
5732,-118.19,34.05,37,349,3.2125,125000
5733,-118.19,34.05,35,1296,2.7432,135200
5734,-118.19,34.04,43,1682,2.1029,153300
5735,-118.19,34.04,40,1279,2.1774,157600
5736,-118.19,34.04,40,1095,1.9688,150000
5737,-118.19,34.04,39,1074,2.3015,131700
5738,-118.19,34.04,34,1011,2.8542,146900
5739,-118.19,34.03,52,1053,2.1071,136700
5740,-118.19,34.03,50,1183,3.2639,142600
5741,-118.19,34.03,42,2250,1.9719,134200
5742,-118.19,34.03,31,525,2.6964,125000
5743,-118.19,34.02,45,1535,1.7801,142800
5744,-118.19,34.02,44,2702,2.3575,144800
5745,-118.19,34.02,40,474,2.3438,137500
5746,-118.19,34.02,34,1478,1.8875,136700
5747,-118.19,33.99,42,1429,3.0114,157500
5748,-118.19,33.99,40,1547,3.3869,157300
5749,-118.19,33.99,38,1212,2.6673,142300
5750,-118.19,33.99,36,1273,2.4516,147800
5751,-118.19,33.99,35,1172,2.4596,154700
5752,-118.19,33.98,40,973,2.8214,158000
5753,-118.19,33.98,36,4179,2.0087,172100
5754,-118.19,33.98,34,1022,2.6042,156700
5755,-118.19,33.98,33,151,1.4224,189600
5756,-118.19,33.97,34,2700,2.4196,178400
5757,-118.19,33.97,30,1790,1.7562,181300
5758,-118.19,33.96,40,979,2.6354,151800
5759,-118.19,33.96,28,3507,2.0162,142000
5760,-118.19,33.95,44,1436,3.2768,179100
5761,-118.19,33.95,42,2309,2.7206,162100
5762,-118.19,33.95,42,1651,2.3882,148100
5763,-118.19,33.95,41,1368,3.0833,164800
5764,-118.19,33.94,45,1871,3.3661,160800
5765,-118.19,33.94,45,1403,3.3846,168100
5766,-118.19,33.93,44,1613,3.1667,145700
5767,-118.19,33.93,40,1334,3.4712,144300
5768,-118.19,33.92,43,2339,3.0987,139400
5769,-118.19,33.92,36,1356,2.0785,139800
5770,-118.19,33.92,35,915,3.305,115800
5771,-118.19,33.91,35,2695,2.0134,132400
5772,-118.19,33.91,33,915,2.7708,117400
5773,-118.19,33.9,36,2326,1.9952,112900
5774,-118.19,33.9,36,1073,2.3214,104800
5775,-118.19,33.9,32,2762,2.5719,105600
5776,-118.19,33.89,38,4018,2.9293,113600
5777,-118.19,33.89,32,1696,2.0357,107300
5778,-118.19,33.89,31,886,2.1071,99500
5779,-118.19,33.87,35,1769,2.875,178300
5780,-118.19,33.87,27,4701,2.5417,184100
5781,-118.19,33.86,46,1824,3.4375,156700
5782,-118.19,33.86,42,1999,3.7031,167100
5783,-118.19,33.86,38,2009,2.7045,155400
5784,-118.19,33.86,36,2013,3.1215,153600
5785,-118.19,33.86,35,1133,2.2381,137500
5786,-118.19,33.85,45,1167,3.2798,150300
5787,-118.19,33.85,30,3533,2.2417,151900
5788,-118.19,33.84,24,1228,2.25,192000
5789,-118.19,33.83,43,2641,6.4468,444200
5790,-118.19,33.83,42,1773,4.9,406300
5791,-118.19,33.82,19,2953,3.5521,290000
5792,-118.19,33.81,21,1835,4.4559,198500
5793,-118.19,33.8,41,2125,2.9943,190600
5794,-118.19,33.8,38,2010,1.9848,160400
5795,-118.19,33.8,36,2326,2.1985,141800
5796,-118.19,33.79,43,1823,1.6792,130600
5797,-118.19,33.79,41,2114,1.7938,142600
5798,-118.19,33.79,37,1834,2.137,126600
5799,-118.19,33.79,30,3107,1.9387,141700
5800,-118.19,33.78,8,992,2.5544,162500
5801,-118.19,33.78,42,1021,1.8036,175000
5802,-118.19,33.78,35,1511,0.9318,187500
5803,-118.19,33.78,31,1648,1.5844,162500
5804,-118.19,33.78,29,1013,1.8438,162500
5805,-118.19,33.78,21,2741,1.3274,218800
5806,-118.19,33.77,52,1562,1.4048,200000
5807,-118.19,33.77,35,1574,1.2321,137500
5808,-118.2,34.69,5,9076,4.875,163400
5809,-118.2,34.21,42,1493,6.7571,443900
5810,-118.2,34.21,40,1477,7.8375,500001
5811,-118.2,34.2,44,2890,6.987,500001
5812,-118.2,34.16,31,5550,6.8317,446100
5813,-118.2,34.14,52,3800,5.5524,293900
5814,-118.2,34.14,52,2090,4.0909,204200
5815,-118.2,34.14,51,1941,3.9375,217000
5816,-118.2,34.13,52,2035,3.5349,193600
5817,-118.2,34.13,30,3369,4.0052,196400
5818,-118.2,34.12,52,1580,3.3326,167600
5819,-118.2,34.12,44,1565,2.8125,155600
5820,-118.2,34.12,41,1908,2.9194,162000
5821,-118.2,34.11,52,678,4.0625,171300
5822,-118.2,34.11,52,1901,3,156400
5823,-118.2,34.11,46,3659,2.5211,162900
5824,-118.2,34.11,37,2040,1.9355,166300
5825,-118.2,34.11,36,1441,2.1793,185700
5826,-118.2,34.1,30,3643,2.07,154500
5827,-118.2,34.09,39,1594,2.5343,138200
5828,-118.2,34.08,49,1320,2.4375,114000
5829,-118.2,34.08,41,1807,2.2222,126000
5830,-118.2,34.07,34,1765,2.2708,159600
5831,-118.2,34.07,21,1353,1.9937,139600
5832,-118.2,34.06,46,453,2.2961,112500
5833,-118.2,34.06,40,1181,2.1136,111800
5834,-118.2,34.05,8,762,2.4886,137500
5835,-118.2,34.05,50,1407,2.29,121800
5836,-118.2,34.05,43,1165,1.9615,141700
5837,-118.2,34.05,42,1703,2.02,147200
5838,-118.2,34.05,41,1268,2.625,150000
5839,-118.2,34.05,40,1146,1.9205,121900
5840,-118.2,34.05,40,1082,1.7054,117200
5841,-118.2,34.05,36,2672,2.0885,142800
5842,-118.2,34.04,52,1249,2.07,136300
5843,-118.2,34.04,44,1399,1.8224,143800
5844,-118.2,34.04,36,1625,2.181,147200
5845,-118.2,34.03,52,774,2.3472,135200
5846,-118.2,34.03,52,583,1.4115,140600
5847,-118.2,34.03,52,1754,2.3716,122800
5848,-118.2,34.03,41,1292,1.925,135200
5849,-118.2,34.03,37,1583,2.7266,140800
5850,-118.2,34.02,42,498,3.7543,126600
5851,-118.2,34.02,26,36,1.625,175000
5852,-118.2,33.99,35,1705,2.3421,154200
5853,-118.2,33.99,35,1608,3.1979,154700
5854,-118.2,33.99,33,1134,2.1468,141700
5855,-118.2,33.99,31,1186,1.9132,154600
5856,-118.2,33.99,30,1474,2.551,160000
5857,-118.2,33.98,38,867,1.8929,163100
5858,-118.2,33.98,32,1403,2,172700
5859,-118.2,33.98,30,2369,2.1964,158500
5860,-118.2,33.97,30,1911,2.3917,154600
5861,-118.2,33.97,28,2474,2.754,166200
5862,-118.2,33.96,44,3114,3.1875,171700
5863,-118.2,33.96,43,1233,2.8371,161300
5864,-118.2,33.96,41,1512,3.055,167000
5865,-118.2,33.96,37,2127,2.9773,164600
5866,-118.2,33.95,41,679,2.1406,165300
5867,-118.2,33.95,35,1924,2.4267,151500
5868,-118.2,33.94,45,1818,4.0441,157500
5869,-118.2,33.94,45,1570,3.7361,171800
5870,-118.2,33.94,44,1413,3.5125,169300
5871,-118.2,33.93,41,857,2.6339,145700
5872,-118.2,33.93,40,1929,3.4402,149400
5873,-118.2,33.93,36,2210,2.1715,131100
5874,-118.2,33.93,36,1191,2.5185,138800
5875,-118.2,33.92,45,1283,3.2798,141200
5876,-118.2,33.92,42,1411,3.0871,138800
5877,-118.2,33.92,39,1050,3.1538,155600
5878,-118.2,33.92,36,414,3.6719,130400
5879,-118.2,33.91,43,1381,3.5878,118400
5880,-118.2,33.91,36,2283,2.8793,118100
5881,-118.2,33.9,34,1552,2.2125,103200
5882,-118.2,33.9,33,1435,2.7813,105100
5883,-118.2,33.9,26,1000,2.12,105000
5884,-118.2,33.89,40,2538,2.7212,107900
5885,-118.2,33.88,40,2945,3.2368,136900
5886,-118.2,33.88,40,1699,4.2083,147300
5887,-118.2,33.87,42,1482,3.9469,158200
5888,-118.2,33.87,36,1554,4.2135,161400
5889,-118.2,33.87,26,703,2.525,155500
5890,-118.2,33.86,27,2732,2.6465,160200
5891,-118.2,33.85,46,1854,2.4844,158200
5892,-118.2,33.85,33,2557,2.3041,149100
5893,-118.2,33.84,35,3405,2.7813,159200
5894,-118.2,33.83,35,3737,7.2096,490300
5895,-118.2,33.82,21,2251,4.6042,272200
5896,-118.2,33.81,47,2347,5.3096,209900
5897,-118.2,33.81,46,1388,4.6458,212100
5898,-118.2,33.81,45,944,3.4808,206900
5899,-118.2,33.81,43,3013,4.95,194000
5900,-118.2,33.8,52,1786,2.8988,194900
5901,-118.2,33.8,52,1009,4.0074,200800
5902,-118.2,33.8,42,4577,2.5012,197500
5903,-118.2,33.79,48,2105,2.7183,190400
5904,-118.2,33.79,47,767,2.9514,185200
5905,-118.2,33.79,47,2549,3.0135,192700
5906,-118.2,33.79,25,2851,2.0675,116700
5907,-118.2,33.78,52,2662,2.3305,162500
5908,-118.2,33.78,46,1889,1.7064,175000
5909,-118.2,33.77,42,517,2.225,106300
5910,-118.2,33.77,41,1158,2.7813,129200
5911,-118.2,33.77,40,2034,1.2864,131300
5912,-118.2,33.77,24,2404,1.5076,145800
5913,-118.21,34.65,17,4001,3.0441,140100
5914,-118.21,34.64,16,2573,5.9508,181100
5915,-118.21,34.22,37,2260,8.3695,500001
5916,-118.21,34.21,41,1676,4.7734,450800
5917,-118.21,34.2,35,3646,6.3794,500001
5918,-118.21,34.18,14,2672,12.1579,500001
5919,-118.21,34.17,24,8590,8.1325,472700
5920,-118.21,34.16,25,434,5.9199,420500
5921,-118.21,34.14,25,1908,2.2267,189800
5922,-118.21,34.13,52,2465,3.25,214200
5923,-118.21,34.12,52,1590,3.4625,173900
5924,-118.21,34.12,41,1904,3.6845,175800
5925,-118.21,34.12,35,1937,3.5638,170500
5926,-118.21,34.1,47,5077,3.0377,186800
5927,-118.21,34.1,40,1684,5.2723,218300
5928,-118.21,34.1,36,2000,3.7437,241700
5929,-118.21,34.09,39,1561,2.4632,144200
5930,-118.21,34.09,39,1287,1.6118,138500
5931,-118.21,34.09,37,1822,1.9881,159200
5932,-118.21,34.09,34,1660,2.7708,148200
5933,-118.21,34.08,52,3672,2.6806,153000
5934,-118.21,34.08,39,986,2.2907,133900
5935,-118.21,34.08,26,2574,1.9495,173200
5936,-118.21,34.07,52,1770,2.4135,167200
5937,-118.21,34.07,47,1346,1.7292,191700
5938,-118.21,34.07,42,902,1.9375,168800
5939,-118.21,34.07,31,1453,2.3859,153100
5940,-118.21,34.07,31,1077,2.1333,160200
5941,-118.21,34.06,30,511,2.3611,156800
5942,-118.21,34.06,29,1478,1.8781,147500
5943,-118.21,34.05,47,722,2.5455,114300
5944,-118.21,34.05,28,950,1.9271,136400
5945,-118.21,34.05,28,1841,1.6319,151600
5946,-118.21,34.05,28,1079,2.52,131900
5947,-118.21,34.05,26,745,1.3846,129200
5948,-118.21,34.04,52,846,2.1923,155000
5949,-118.21,34.04,47,1306,2.2788,139600
5950,-118.21,34.04,43,1502,1.9405,152500
5951,-118.21,34.04,36,1825,2.1862,135300
5952,-118.21,34.03,52,497,2.2083,146300
5953,-118.21,34.03,47,876,2.2656,145000
5954,-118.21,34.03,45,1860,2.6573,141800
5955,-118.21,34.03,44,1550,2.5268,141100
5956,-118.21,34.02,52,22,7.5752,67500
5957,-118.21,34.02,45,792,2.6875,129700
5958,-118.21,34.02,43,1811,1.3615,133300
5959,-118.21,33.99,39,47,3.2188,112500
5960,-118.21,33.98,39,1315,3.2788,169000
5961,-118.21,33.98,37,788,2.6818,164600
5962,-118.21,33.97,43,1751,3.0313,166100
5963,-118.21,33.97,35,1863,2.1005,171300
5964,-118.21,33.96,43,1686,2.3241,159300
5965,-118.21,33.96,39,2265,2.1522,155300
5966,-118.21,33.95,43,1500,1.8641,165100
5967,-118.21,33.95,38,1889,1.7778,154000
5968,-118.21,33.95,35,2134,2.2988,153400
5969,-118.21,33.95,35,2129,2.0372,160800
5970,-118.21,33.95,32,1116,2.295,155200
5971,-118.21,33.94,41,1807,2.84,156100
5972,-118.21,33.94,40,2227,2.4459,143800
5973,-118.21,33.94,34,892,2.1903,162500
5974,-118.21,33.93,41,619,2.5083,118100
5975,-118.21,33.93,36,1337,2.6953,121000
5976,-118.21,33.93,30,2831,1.9668,152100
5977,-118.21,33.92,41,1722,3.2976,151200
5978,-118.21,33.92,36,602,3.1964,115400
5979,-118.21,33.92,35,1669,3.0417,117300
5980,-118.21,33.91,37,1073,2.7109,133000
5981,-118.21,33.91,26,2422,1.7824,110200
5982,-118.21,33.91,24,1545,2.6429,105300
5983,-118.21,33.9,43,1810,3.1189,118800
5984,-118.21,33.89,45,1211,3.4792,110700
5985,-118.21,33.89,42,1254,4.3646,116200
5986,-118.21,33.89,39,1565,2.7443,113900
5987,-118.21,33.88,38,929,3.4485,119400
5988,-118.21,33.88,32,1507,3.225,138200
5989,-118.21,33.88,29,1976,2.1782,126800
5990,-118.21,33.84,28,822,3.4583,166300
5991,-118.21,33.83,38,793,2.8837,176100
5992,-118.21,33.82,45,455,4.9562,165700
5993,-118.21,33.82,43,1005,4.3424,162500
5994,-118.21,33.82,34,1719,2.8438,139300
5995,-118.21,33.82,33,1278,3.5054,146800
5996,-118.21,33.81,45,1816,3.8586,157900
5997,-118.21,33.81,45,1693,3.6923,159700
5998,-118.21,33.81,43,905,3.3214,162200
5999,-118.21,33.81,40,1815,3.0882,160700
6000,-118.21,33.8,44,1387,4.25,143100
6001,-118.21,33.79,44,121,2.1964,150000
6002,-118.21,33.79,39,1598,2.3605,141800
6003,-118.21,33.79,33,32,4.5938,112500
6004,-118.22,34.67,28,2357,4.3636,179700
6005,-118.22,34.63,4,14348,5.3799,222400
6006,-118.22,34.23,34,3296,8.4802,500001
6007,-118.22,34.22,39,2686,7.0059,500001
6008,-118.22,34.21,29,2174,3.5707,341700
6009,-118.22,34.19,36,959,3.215,331300
6010,-118.22,34.19,36,2443,3.9777,409800
6011,-118.22,34.19,31,4704,4.9297,400000
6012,-118.22,34.14,52,2298,5.5291,274600
6013,-118.22,34.14,52,1388,3.7404,247700
6014,-118.22,34.14,50,3657,5.5456,258100
6015,-118.22,34.13,52,791,3.3542,178100
6016,-118.22,34.13,47,1585,2.7098,173800
6017,-118.22,34.13,40,2749,4.825,205800
6018,-118.22,34.13,35,2983,5.7794,272400
6019,-118.22,34.12,37,1298,5.2049,240800
6020,-118.22,34.11,36,2870,5.2083,220900
6021,-118.22,34.1,35,4003,4.1213,252100
6022,-118.22,34.1,33,1903,4.0469,196600
6023,-118.22,34.09,45,1072,2.8194,165000
6024,-118.22,34.09,42,1706,2.5213,149700
6025,-118.22,34.09,40,1081,1.875,150000
6026,-118.22,34.09,36,1427,2.48,138900
6027,-118.22,34.08,34,1709,1.9704,152100
6028,-118.22,34.08,31,394,1.8173,154200
6029,-118.22,34.07,36,839,1.7463,158300
6030,-118.22,34.07,35,1504,2.0133,145800
6031,-118.22,34.06,52,48,10.2264,112500
6032,-118.22,34.06,34,1083,2.2344,153100
6033,-118.22,34.05,44,1105,1.2,115600
6034,-118.22,34.05,41,1422,1.6122,157100
6035,-118.22,34.05,36,1243,1.0714,137500
6036,-118.22,34.05,34,1113,3.1654,155000
6037,-118.22,34.04,43,798,1.4189,141700
6038,-118.22,34.04,43,2343,1.5163,115000
6039,-118.22,34.03,45,554,1.8125,139600
6040,-118.22,33.99,24,1402,2.6964,163200
6041,-118.22,33.98,42,626,3.125,166300
6042,-118.22,33.98,36,1514,2.1044,148200
6043,-118.22,33.98,34,2225,1.6685,128800
6044,-118.22,33.98,30,1971,2.0357,169900
6045,-118.22,33.98,18,1781,1.2059,255000
6046,-118.22,33.98,15,1011,2.7045,190600
6047,-118.22,33.97,47,1688,4.0609,171300
6048,-118.22,33.97,47,1147,2.6384,162900
6049,-118.22,33.97,47,1058,2.881,183300
6050,-118.22,33.97,43,381,3.0313,166100
6051,-118.22,33.96,32,2232,2.5966,170900
6052,-118.22,33.95,42,3896,3.153,150900
6053,-118.22,33.94,42,1115,3.0903,153500
6054,-118.22,33.94,42,1046,2.6538,143400
6055,-118.22,33.94,40,930,2.5938,115400
6056,-118.22,33.94,38,788,3.3542,153800
6057,-118.22,33.93,39,1921,3.0167,130000
6058,-118.22,33.92,32,1263,1.9957,89300
6059,-118.22,33.92,23,926,2.1366,100000
6060,-118.22,33.91,31,571,2.6154,89200
6061,-118.22,33.91,28,1847,1.5161,103200
6062,-118.22,33.9,40,1802,2.3542,97900
6063,-118.22,33.9,38,796,3.6607,110400
6064,-118.22,33.9,35,1649,1.4091,105600
6065,-118.22,33.9,30,1007,1.7262,115600
6066,-118.22,33.89,41,990,2.125,120200
6067,-118.22,33.89,37,797,2.7434,95200
6068,-118.22,33.89,36,873,2.25,126600
6069,-118.22,33.89,26,266,2.1211,138100
6070,-118.22,33.88,35,998,1.6574,102500
6071,-118.22,33.86,16,8732,5.1948,203500
6072,-118.22,33.84,38,1928,4.0687,160300
6073,-118.22,33.84,35,1131,4.0219,168300
6074,-118.22,33.83,44,1792,3.9091,174400
6075,-118.22,33.83,43,1426,3.7083,175200
6076,-118.22,33.83,42,1370,4.4474,160200
6077,-118.22,33.82,30,1680,3.6086,146300
6078,-118.22,33.82,17,5357,1.9311,138100
6079,-118.22,33.81,41,726,3.7885,156900
6080,-118.22,33.81,38,1486,3.3988,147800
6081,-118.22,33.8,36,1285,3.7708,157100
6082,-118.22,33.8,33,1984,3.875,165100
6083,-118.22,33.79,48,143,1.7,104200
6084,-118.23,35.48,17,2354,1.8369,59400
6085,-118.23,34.66,25,2627,3.6382,138200
6086,-118.23,34.24,31,3857,7.642,396400
