username,tweet,label
MithaSoeprapto,inget dulu taun 2004 karna pas hari jumat nggak pake baju muslim ditanyain mulu agamanya apa. sekolah negri lho ituâ€¦ https://t.co/Wc1eCjBgfH,Agama
CsKulit,"@pery_tan Talinya bolak balik juga kulit, kulit anti ngelupas, harga 349 ribu",Netral
livingp0ny0,@yedamadeyedam ku pake skinticfic ga cocok. keknya mesti tau tipe kulit dl baru beli bey. kalo sepatu kualitas mnurâ€¦ https://t.co/TsiOnSmckT,Netral
agama_nusantara,@adiawae dewi kanti bukan maling identitas Sunda Wiwitan,Ras
Jayandaru2020,"@74bidadari @FerdinandHutah4 Hebatnya adalah menjajah dgn tameng agama. 
 
 Jadi siapapun yg melawan aksi penjajahannâ€¦ https://t.co/xCPmJ2yjC1",Agama
hanfarhanzoo,@adadibaliklayar yakan ngomongin adat ya tweet lu,Ras
hoiriyeh96,"Hallo sobat mabaâ—
  
 Saya Hoiriyeh dari fakultas ilmu sosial dan ilmu budaya progam studi sosiologi kelompok(72 TANEâ€¦ https://t.co/YUqYnO83XU",Netral
disbuddki,"Halo Sobat Cagar Budaya ðŸ‘‹
 
 Tahun 2022 ini, Pusat Konservasi Cagar Budaya, Dinas Kebudayaan DKI Jakarta melakukan keâ€¦ https://t.co/ZqXbRYdHwD",Netral
ArabBara2,"@Mukidioon2 NU aja hancur., apalagi HMI.? Selamat datang di Negeri LudrukNesia +62., Negeri Carut Marut, Negeri diâ€¦ https://t.co/hp1cYRXwQg",Ras
ichanrz,"baru bulan juni kemaren bilang, ini kulit muka terbaik nih setelah 3 tahun. eh akhir juli banyak luka bekas jerawatâ€¦ https://t.co/R01HPp3kOW",Netral
kinkinw,"@irenedyah oooh gak bisa,,budaya kita baku hantam ka, ini pasti setingan",Ras
demonhumanoid,"@banjarbase asaku baik mandi nder, menjaga kebersihan, kesehatan lawan kesucian kulit, kd nyaman aja bila hndk beibadah",Agama
renjimuldero,"@0404JWOO huhuhu ayuk, kamu deh mau adat apa? Indoor atau outdoor?",Netral
llyyyct,"luaran nampak sihat bang dalaman tu belum tentu sihat, takkan nak tunggu nyawa kena tarik baru nak berhenti ? satuâ€¦ https://t.co/AgFg1k5aBU",Netral
Raffa_el21,"@ihwan_aan @EdySusa39730510 Wkwkwk udh tau sekolah negri, ya semua agama nyatu di situ. Nonton bokep lagi aja pak, jangan lupa hapus history",Agama
Aiin2427,"@Skincare_IDN Aku pake dear me beauty ngebantu banget buat benerin tekstur kulit padahal pakenya dikit 
 Aku belinyaâ€¦ https://t.co/LiTNFopgFf",Netral
radiomasyarakat,Ga bakalan diapaÂ²in sama @DivHumas_Polri,Netral
bubblegun__,"@sbyfess Sekolahku dulu ga mewajibkan siswinya berhijab. Tp klo pelajaran agama Islam wajib pake. 
 
 Yg diwajibkan tâ€¦ https://t.co/cOZgxasmcM",Agama
aquariusologyy,"@ohmybeautybank dulu aku sempet beruntusan sama jerawatan gitu terus aku exfo nder dan ini super works bgt di aku
 
 https://t.co/zdf0HWEhBv",Netral
orchitadiva,"warna maroon emg nggak pernah salah di kulit, apalagi buat strapðŸ˜",Netral
nktprap,"Kasusnya garem katanya dia sebenernya yg victim, anjir kalo bener emang bangsat bgtlah budaya korea, udh sering bgtâ€¦ https://t.co/i0S0gdLuA8",Ras
hwayehi,@jeongjaehyzn udah kebayang aku gimana jijel pake adat bali. Cocok banget pasti ðŸ˜­,Ras
sweetheart0103,@Kayla5Suci @bellabailu Nah betul kita ke gereja aja pake dres gk boleh pake jeans n kaos.. ngawur itu yg komen hrsâ€¦ https://t.co/S7gKWqfCyg,Netral
hanzel99,@WagimanDeep212_ Praktek kek gini udah umum bieb dri jman baheula...ane udh pernah berkecimpung didunia per galonanâ€¦ https://t.co/jLjIzNXyz7,Netral
sofie_rr,@RizieqIblis4 @Muhammad_Saewad Lu pasti kafir. Mana paham lah silsilah garis keturunan Nabi. Kasian deh lu. Segituâ€¦ https://t.co/QLCTX1yHIK,Agama
Angraini681,@emerson_yuntho Iya sprt dl sy SD. SMP n SMA kok indah bgt ... gak sprt skrg embel2 dimana2... menyedihkan agama tuâ€¦ https://t.co/zqwcWeWtLH,Agama
NilaNuril,"Hallo sobat maba â—
  
 Saya Nila Nuril Hidayati Kasanah dari fakultas Ilmu sosial &amp; Ilmu budaya program studi sosioloâ€¦ https://t.co/YG4SGayhr8",Netral
SaharingI,@ruhutsitompul Yg biasa bicara kadrun klo bukan cucu turunan PKI ya Kafir laknatullah,Agama
cindiyokta,Mending cape bikin kulit risol sih dari pada nungguin kepastian dari u hehe ðŸ˜¶,Netral
TokpedDi,"Mulai dari 10rb!
 JFR Fashion Dompet Kunci Bahan Kulit Kanvas GKC01 - Cokelat hanya Rp 30.000
 https://t.co/tgFsx8MVcX",Netral
MatunWong,"@1010100ecce @kumparan justru itu perlu ya, ada orang yahudi yang gak makan/make produk halal dengan dilabeli halalâ€¦ https://t.co/Eomrqvj1Zh",Agama
0404JWOO,"@renjimuldero haduh lucu bgt, nikah yuk? adat apa?",Netral
dhinifiwi_,Oseng tongkol + kulit melinjo ðŸ‘ðŸ¼,Netral
ay_ntie,"@HisyamMochtar Iya, ngikutin gaya artis barat tapi gak mikir kalau yg di pakai atribut yg berkaitan agama.",Agama
supriatna_sh,Fakta mereka kafir dan bukan umat muslim masuk ke organisasi umat muslim. Ini fakta. Pantesan selalu ribut dan di pâ€¦ https://t.co/eRNJuH1IpD,Agama
Matahari_tmr,"Sekolah Negeri bukan sekolah : Islam, apalagi Kristen Buddha Kong Hucu Hindu Penghayat.
 
 Sekolah negeri adalah sekoâ€¦ https://t.co/Tc4ZbLaMKt",Netral
yulnyoel2974,"@MazdjoPray @Kemdikbud_RI In menyebabkan knpa anak2 yg brbeda agama sungkan tuk blajar di seklh negeri, krna spti mâ€¦ https://t.co/HmsaoUOy6W",Agama
sweetheart0103,@bellabailu Kog nyeret2 agama sih cm gara2 pakaian terbuka. Berarti kiper dan pikirannya sempit. Lha gw tinggal diâ€¦ https://t.co/aPELbi9GrL,Agama
thoriq1924,Bila hilang budaya malumu lakukanlah apa saja yang kamu kehendaki. (HR. Bukhari) Jalankan Islam Kaffah .â˜ï¸â˜ï¸. #2HA94,Netral
BukuProgresif,"Belajar filsafat, membuat manusia menjadi lebih terbuka dan membonsai pikiran yg kolot. Hal terkecil dalam kehidupaâ€¦ https://t.co/jpDuGHTe2y",Netral
bukannalien,"ðŸ‘¨â€âš•: apa yg membuat kmu menangis nak?
 ðŸ‘§: cinta beda agama pak [mengelus dada]",Netral
Gundala36586459,"Mewaspadai Provokasi Gerakan Dan Penyebaran Isu Khilafah, Penistaan agama, PKI, Komunis, Anti China, Anti Islam danâ€¦ https://t.co/5XOoQbmcVR",Agama
riza_ajir,"Pemerintah/pemda tdk boleh intervensi rakyat dg mewajibkan/melarang suatu keyakinan agama tertentu.
 
 Seragam sekolaâ€¦ https://t.co/g0I9MSp1UV",Agama
Jackdelight5,"@Curhat_Dund Sambut DOB Provinsi Papua Tengah, Masyarakat Adat Nabire Hibah Lahan Bangun Kantor Gubernur | Vaksin Booster Aman",Netral
Jackdelight5,@idaman_wanita90 Mengejutkan! Pengamat Ungkap Radikalisme Banyak Terjadi di Dunia Pendidikan dan Agama | Vaksin Booster Aman,Agama
NagaLokal,"@collegemenfess Awkwkwk relate bgt berhubung berasal dari daerah yg agamis dan homogen bgt, eh sekarang malah kebanâ€¦ https://t.co/RaCH9Xkbkt",Ras
Heimthrone,Ini dimana Org2 Indonesia bersatu dari smua ras dan agama ya skrg ini waktunya... ga ada yg bisa mempersatukan indoâ€¦ https://t.co/lpUfDRkSId,Ras
Lihjeu,"Ini gimana sih, pasang pasangan maksudnya?? Apa disesuaiin sama pasangan dari karakter yg kita tsin?",Netral
BergetarIndo,"Vaksin Booster Aman Sambut DOB Provinsi Papua Indonesia makin maju Tengah, Masyarakat Adat Nabire Hibah Lahan Banguâ€¦ https://t.co/NSwhqhs4Rx",Netral
BergetarNusa,"Vaksin Booster Aman Sambut DOB Provinsi Papua Indonesia makin maju Tengah, Masyarakat Adat Nabire Hibah Lahan Banguâ€¦ https://t.co/fPo7K3vch7",Netral
Tita83079013,Bertindaklah @YaqutCQoumas @Kemenag_RI anda itu mentri semua agama. https://t.co/K3hEp7Vq4O,Netral
andy93408783,@AdindaKeyshaNew ini orang jalur langit...jalur langit ...ngerti konsep jalur langit kaga main posting2 aja...kalauâ€¦ https://t.co/i20I6gb2aB,Agama
leesarngwon,@LiedOfSpheres masa gue harus ngehomo(?) https://t.co/1lBqrYWXga,Ras
hasnii45,Bila hilang budaya malumu lakukanlah apa saja yang kamu kehendaki. (HR. Bukhari) 1 Muharram 1444H .ðŸ’¯. #yWf0a,Ras
AmiPermata12,"Sambut DOB Provinsi Papua Tengah, Masyarakat Adat Nabire Hibah Lahan Bangun Kantor Gubernur | Vaksin Booster Amanâ€¦ https://t.co/nSwKMkcce9",Netral
straykidslinow,"Pagi ðŸ£ Open Joki Tugas &amp; Ulangan Realtime Bahasa Sunda, Ppkn, Agama Islam / PAI ðŸ¥
 
 âœ¨ FAST? WA https://t.co/HChuTpY3ML",Netral
theother_azwan,@ZacZakirin13 @syazreenaaa Tapi menteri agama dari PAS?,Netral
LiekeDun,"@AliNgabalinNew Pak Ngabalin, bisa tidak sih orang semacam ini segera dilaporkan saja ke polisi. Tolong deh pak, sâ€¦ https://t.co/4yfactFGKp",Netral
selraaz,"@sayurpedes @ohmybeautybank Aku beli disini yaa kaa
 https://t.co/JCAx8Dhdwp",Netral
straykidslinow,"Pagi ðŸ˜‰ðŸ™ðŸ» Open Joki Tugas &amp; Ulangan Realtime Bahasa Sunda, Ppkn, Agama Islam / PAI ðŸ¤—
 
 âœ¨ FAST? WA https://t.co/HChuTpY3ML",Netral
devlynifr,YAH KOK UDAH GANTI LAGI.,Netral
selraaz,"@bctmakmengs @ohmybeautybank Aku beli disini yaa kaa
 https://t.co/JCAx8Dhdwp",Netral
bandar_pasir,@kemkominfo Wooyyyy....tabungan PayPal gw bukain donk KENTOODDDDD !!!! lu kira transaksi antar negara yg simple bâ€¦ https://t.co/8MB2YypceY,Netral
AmiPermata12,Mengejutkan! Pengamat Ungkap Radikalisme Banyak Terjadi di Dunia Pendidikan dan Agama | Vaksin Booster Amanâ€¦ https://t.co/WVrC7wMqoi,Agama
KadrunLucu,"@Monchantik Boleh kita pergi ke negri kafir, asal ada keperluan ðŸ‘ðŸ‘ðŸ‘. mau menang dewe, kok ga sekalian boleh juga makan babi kalau lapar ðŸ¤£ðŸ¤£ðŸ¤£",Agama
langitdankamu,"Status Pacaran.
 Ngak LDR, rmhnya dkt banget malah 5 mnit aja smpe.
 Tapi yg gue bingung kesibukan gue dan dia buat kâ€¦ https://t.co/EJh4LHEzt5",Netral
straykidslinow,"Pagi ðŸ¥° Open Joki Tugas &amp; Ulangan Realtime Bahasa Sunda, Ppkn, Agama Islam / PAI ðŸ¤©ðŸ“š
 
 âœ¨ FAST? WA https://t.co/HChuTpY3ML",Netral
Yahceksultan,@Mukidioon2 Saya gak yakin ini... Kyai tetap Kyai gak ada istilah mantan.. krn Kyai itu bukan jabatan tp sebutan unâ€¦ https://t.co/yQt4AVeQ3O,Agama
selraaz,"@jaheverse @ohmybeautybank Terimakacii ðŸ¥º aku beli disini kaa
 https://t.co/JCAx8Dhdwp",Netral
Valhallaah,"@dawiguna @pieterpitojo @nadiemmakarim @YaqutCQoumas Iya mungkin ya, yahhh semoga ada kesadaran atas kebhinekaan yaâ€¦ https://t.co/yH0rSHLMjj",Netral
lilcharmingrl,@minesights @collegemenfess berati aku yg samsek gapunya temen beda agama aneh yaðŸ˜­,Netral
jayvvook,"@AREAJULID Sepupu gw juga gini, kata dia percuma cantik kalo kakinya ga bersih, means like korengan dll. Gw langsunâ€¦ https://t.co/kuM7St2QWH",Ras
narabiaga,@jorz_gie Tokoh Agama di Papua Kecam Penyerangan KKB ke Pendeta dan Ustad | Vaksin Booster Aman,Agama
Pendeka23261788,@MudasirRomini @Dennysiregar7 Serius om??? Harus disosialisasikan ke negara kita supaya jangan mikirnya Agama trus tapi lupa berTuhan ðŸ˜Œ,Agama
PETR1CH0R3,mukaku ganti kulit trus kek ulo,Netral
UsmanSaya5,"@detikcom Ini bukan negara barat
 Jangan sampai melegalkan yang di larang oleh agama Islam.. Ingat negara ini mayoritas muslim.",Agama
amiruddintambu1,"Ya tega lah bu, sdh memang sifatnya begitu. Kita aja yg begoooo.. kita harus belajar dari banyak pengalaman kasus sâ€¦ https://t.co/qEnd0AKMdE",Netral
Ghuroba33059964,"Divisi Pendidikan malah menyalahi UUD Pasal 31 ayat 5. Bhkan frasa agama dlm pendidikan kian hilang.
 Simak selengkaâ€¦ https://t.co/ZGVdajxYeP",Netral
fIeurissent,"Paham kok ada yang selama sekolah ngga pernah punya temen beda agama, tapi ya bingung aja culture shocknya ini di bagian apa..?",Netral
riza_ajir,@CNNIndonesia Pemerintah/pemda tdk boleh intervensi rakyat dg mewajibkan/melarang suatu keyakinan agama tertentu.â€¦ https://t.co/Iq4tJ5OGD2,Netral
imajinnasi,@rewivd @lIakban @artassena @baddestsch @DlKTATUR @mroukok @jvnmhtm @croszue ras terkuat ga tuh,Ras
Topansekali,"Generasi Muda Wajib Tangkal Radikalisme
 https://t.co/HJlwPnAE6v
 Vaksin Booster Aman",Agama
syenncaa,"Kapan mati ne wong Iki,jijik bgt plis,urepku ddi rak tenang:D otake rusak ngentod,mbok kebiri si wong koiki,kontoleâ€¦ https://t.co/nYwDlVHd74",Ras
Creaminalt,"@convomf @simpo4jeno jgn jijik pls, gua langka kan bgni ke lo",Netral
gurinyoihud_,"@ohmybeautybank Boleh pakek boleh nggak, yg penting kulit lembabnya pas biasanya complexion udh bisa bagus",Netral
Bro_3dien,"Akan muncul rasa ketidakadilan apabila penegak hukum tidak transparan dan presisi..
 
 ðŸ¤”ðŸ¤”ðŸ¤”",Netral
ismii_j,Menteri pendidikan menghilangkan frasa agama terhadap anak. Sehingga anak semakin jauh dlm pendidikan agama &amp; berbuâ€¦ https://t.co/THJiKzSLz7,Netral
dit_ppsbk,Direktorat Penyerasian Pembangunan Sosial Budaya dan Kelembagaan Daerah Tertinggal mengucapkan Selamat Tahun Baru Iâ€¦ https://t.co/0sNJ6M82EQ,Netral
WuloloHenos,"@SantorinisSun Cuman perempuan ""BODOH"" yang mau dijajah dengan busana jaman batu.
 Tuhan menciptakan bumi begitu indâ€¦ https://t.co/c5NdpagLUO",Ras
anakmudapalsu__,"@minesights @collegemenfess Aku jg jrg banget nemu tmn seagama,pdh tinggal di daerah mayoritas non mus,sekolah driâ€¦ https://t.co/6zH9xXCw56",Netral
irindidi,"Setelah tm 1 jijik bgt ama bakso dan mie ayam, skrg malah pgn mulu. Semalem abis ngebakso tp krn dine in jd cuma biâ€¦ https://t.co/lzAtUuFq5p",Netral
oreodicelupin,"@ohmybeautybank Sunscreen azarine yg botol orange ini, face wash avoskin atau gak wardah botol pink!
 https://t.co/X77Ckfj5uu",Netral
BobaKurma,@KatolikG Padahal sejujurnya agama asli Jawa ya katolik,Agama
JulfianMahardi1,"@Curhat_Dund Sambut DOB Provinsi Papua Tengah, Masyarakat Adat Nabire Hibah Lahan Bangun Kantor Gubernur | Vaksin Booster Aman",Netral
Gembul99999,"@RaniKancana__ Jalan-jalan ke negara KAFIR itu HARAM kecuali ada kebutuhan ya boleh-boleh saja.
 
 ðŸ˜ðŸ¤­ðŸ¤¦",Agama
nyakilham,"@mega_tjoeng Umat Islam sangat akrab dengan bahasa Arab karena sumber keilmuan agama berbahasa Arab, dan hampir takâ€¦ https://t.co/9lQjm6gDoD",Netral
Cukifdesu,Saya lepasan asasi jadi guru di sekolah agama swasta dapat la dalam 1200 untuk 4 minggu. Apa ke teruk benor 1300 unâ€¦ https://t.co/zpYYRxKMYL,Netral
dedefreefire,Vaksin Booster Aman - Aksi KKB di Papua adalah pelanggaran HAM berat! Harus segera ditumpas!,Ras
myaneste,"@collegemenfess ga samsek, krn dr sd dah punya tmn beda agama. sender dr sd blm prnh sekolah umum, kah?",Netral
MrNiceG36859427,"#AbahLembu baut lawak apa nie?
 
 Dah boleh isi borang ahli PAS ke @paspusat?",Netral
gulfiesboo,untung bukan jeff nyet kalo ga lo bangun2 udah nangis dengan hati kopong gua rasa,Netral
SelasarInd,@jorz_gie Tokoh Agama di Papua Kecam Penyerangan KKB ke Pendeta dan Ustad | Vaksin Booster Aman,Agama
egytarigan14,"@ceribomb_ @skawngurgf gini ya, anda mau saya mendengar pendapat orglain? sedangkan orglain tidak mau mendengar penâ€¦ https://t.co/lFXNFRf2we",Netral
inijayyy,suka bgt deh kulit gua makin lama makin cakep wkwkwk padahal ga ada effort lebih buat ngerawatnya ðŸ˜˜,Netral
mockeeyyy,"Jijik bgt sama laki yg tiap bikin ig story ngedm ini itu, kek nafsunya tuh cetek bgt liat cewek pake tanktop aja enâ€¦ https://t.co/abmP2f2dXe",Ras
ujiyajiun,"â€¢Kulit kepala kering dan mengelupas yang bisa menyebabkan rambut berketombe.
 
 â€¢Usia dan perubahan hormon yang memenâ€¦ https://t.co/pNiVrLCRox",Netral
ujiyajiun,"ðŸƒ sebelum mengetahui apa saja cara mengatasi rambut kering, kenali dahulu mengapa kondisi rambut ini bisa terjadi.â€¦ https://t.co/rHsPovQL6P",Netral
ian_gruska,@fotodakwah Orang jualan agama ðŸ˜‚,Agama
rahyu_endang,"#ONEPIECE1055
 Recomed Feeling gel garlpal manfaat :
 âœ”ï¸Pengelupasan lembut
 âœ”ï¸Pelembab alami
 âœ”ï¸Mencerahkan warna kuliâ€¦ https://t.co/aTbtuC8eXO",Netral
ArdeeGooners,"@detikcom Akidah dlm agama gw melarang,beda lain agama itu itu zina . . .udh itu aja",Agama
tomatoberacun,"Salam Maal Hijrah 1444H
 
 Marilah kita bersama-sama menghayati semangat hijrah dan perjuangan Rasulullah SAW dalam mâ€¦ https://t.co/ZEIr8aHJzV",Netral
xKurokami_,"Chicken pokpok (asli kangen bet)
 Kulit ayam
 Bakmie
 Chicken katsu
 Pop ice",Netral
jawapos,"Eks Gedung PN Bangil Jadi Saksi Sidang Pak Sakera, Harusnya Jadi Cagar Budaya https://t.co/nt231pZQhJ",Netral
nabilaprcl,Tokoh Agama di Papua Kecam Penyerangan KKB ke Pendeta dan Ustad | Vaksin Booster Aman #RiauDamai https://t.co/USyQBA42l5,Agama
KadrunLucu,"@abu_waras pernah gak ada status kadrun yg mengutuk perkosaan santriwati?
 kejahatan sex apalagi di tempat pendidikaâ€¦ https://t.co/CSpCEspB8b",Agama
mawar3zero,Sistem kehidupan dan budaya yg sekuler liberal penyebab maraknya bullying yg terjadi saat ini.â€¦ https://t.co/9HfPFDt6Dj,Ras
fucker_on,"@OposisiCerdas Jangan mudah percaya dan terkevoh oleh partai kafir PSI , partai licik spt PSI ada intrik2 busuk . Pâ€¦ https://t.co/K1GEq0va39",Agama
ronny9645,"@_ekokuntadhi handphone, baju yg pak ustad gunakan jg buatan kafir loh pak..",Agama
AwanSetiawan87,"@NdrewsTjan Mbok di baca pelan2 isinya Falsafah tersebut jangan Nrocos dulu,Gak ada yg di rugikan Atas Falsafah terâ€¦ https://t.co/5oDwH0It4M",Netral
kusanagiD49,"@Prapti65609886 @SakuraRaja @jazzy867 @Tan_Mar3M "" mereka orang gak tau agama "" ???
 Maksud nya pak jokowi dan keluarga gak tau agama, ya??",Agama
Oohkarlina1,"@billie9eulis @AREAJULID Benerrrrrrrrrrrrrrrr
 Tipe kulit aku sensitif banget, ke garuk dikit bekas nya ga ilang ilaâ€¦ https://t.co/wsQO5v8V25",Netral
FaruqPurnama,@Bavris @marlina_idha Si kafir menyusahkan saja ðŸ˜‚ https://t.co/GdLydsuRXO,Agama
syahrultrader,"Vaksin Booster Aman - KKB Papua Aniaya dan Tembak Anggota TNI, Anak Korban Ditebas hingga Jari Putus!",Ras
hwnglixue,"setelah dapet pap dari ayank felix, keknya w mau nikah aja deh, enaknya adat apa ya?",Netral
checkout_racun,@CiervoCrypto @omicheal7 L'Oreal Paris Aura Perfect Whip Foam Facial Wash - 100 ml (Untuk Kulit Cerah Tanpa Noda) /â€¦ https://t.co/XAFYtEjDiL,Netral
dwyuuu_,Beda agama sama selera dia tingginya bukan maen.,Netral
kayana_putri,"@Excel_Dee Ternyata Filosofinya bagus ya Mba . Kalau selamatan itu kan wajib ada, sering Eyang kasih wejangan seperâ€¦ https://t.co/VmXFQsELR1",Netral
a_wijayyyarto,"@Partono_ADjem Untuk menjaga kemurnian ras Pak, biar nggak kecampuran darah pribumi",Ras
miugnah,HEH DIRIKU BOCAH MANA ADA WAIFU WAIFUAN,Netral
syahrultrader,Vaksin Booster Aman - Saatnya Masyarakat Indonesia Bertindak Lawan r4d1k4l1sm3,Netral
nabilaprcl,"Sambut DOB Provinsi Papua Tengah, Masyarakat Adat Nabire Hibah Lahan Bangun Kantor Gubernur | Vaksin Booster Amanâ€¦ https://t.co/pqlvEQhhfj",Netral
MrsDythia,Nah ini babang soleh semua : Definisi jangan kemakan julidan netijen dan jgn idealis merasa suci juga jangan sok exâ€¦ https://t.co/hInH8lqVeM,Netral
yr47721594,"ganteng itu bonus
 paham agama itu point plus",Netral
nerorisme,@ajiwar ngancurin warna jadi partikel kecil yang bisa diperbaiki sel kulit.. jadinya tuh bisa ilang saat kulit regenerasi,Netral
_sayasma,@Novan1897 @MamatBrembo @PierreRandy2 @Pipahahahaha @israbrcln @idextratime Sudah ngerasa keren belum kak sarkas pake bawa2 agama?,Agama
bismillah1500,"@convomf Toner. Strip Oren buat kulit normal to dry, strip ijo muda buat kulit normal to oily. Strip pink itu moist",Netral
mutzzpoenya,"Sambut DOB Provinsi Papua Tengah, Masyarakat Adat Nabire Hibah Lahan Bangun Kantor Gubernur
 https://t.co/Q4k915FIbg
 
 Vaksin Booster Aman",Netral
celebdotid,"Keren! Febby Rastanty berhasil taklukkan puncak Gunung Rinjani
 
 #CelebritiesDotID #InfoCelebTerkini 
 https://t.co/bBh4pEPkEW",Netral
adilputraadil,"Firman Alloh TaAla
 â€œSesungguhnya bilangan bln pd sisi Allah adl 12 bln, dlm ketetapan Allah di wkt Dia menciptakanâ€¦ https://t.co/U9MOIMGoA8",Netral
abunkbon,Awal-awal tu macam okay tapi bila dah sampai hujung tu macamâ€¦ @blackfik48,Netral
xiyxiu,"seiman dong, tp beda perasaan wkwk",Netral
Eben_Haizer,Boto2.. Yg diincar aja nasi bungkus.. Masa mikir luar negri.. Kwkw,Netral
nabilaprcl,Mengejutkan! Pengamat Ungkap Radikalisme Banyak Terjadi di Dunia Pendidikan dan Agama | Vaksin Booster Amanâ€¦ https://t.co/DbBWgTD6xi,Agama
DlemonieID,"Wajah sensitif gampang bruntusan?
 Pake kosmetik jarang cocok?
 Perawatan harus mahal biar wajah bagus?
 
 Cobain kolagâ€¦ https://t.co/CvW3ZNhSW5",Netral
liknovvskz,"Pagii ðŸ˜™ Open Joki Tugas &amp; Ulangan Realtime Bahasa Sunda, Ppkn, Agama Islam / PAI ðŸ¤—ðŸ“
 
 ðŸ“² FAST? WA https://t.co/JyjbORH2lx",Netral
mimpi_duit,kalau belajar agama paling asas pun tahu ni sesat; sesiapa yang Allah sesatkan maka tidak ada yang dapat memberinyaâ€¦ https://t.co/r7ugzIPgfc,Agama
acciotartel,"@collegemenfess Astagaaa repnyaaa...
 
 Kamuu darii kecill sekolahnya di sekolah agama yaaa nder??? Issokkeiii nantiiâ€¦ https://t.co/YjV3Tma2x2",Netral
barisoegriwa,"@Metdro2 @iwanis5 @DokterTifa Iya yah ngeri itu.? Uang korban"" yg pada HANCUR TERPISAH BAGIAN"" TUBUHNYA.DI KASIHâ€¦ https://t.co/tOTxjLcYYS",Netral
Munnndyy,@convomfs Aku jadi kamu sih siap2 milih mau pakek adat apa,Netral
coupsmin,@convomf beda agama ga?,Netral
steIlafortuna,"@ohmybeautybank kalo kerja mending pake foundation yang ringan aja menurutku, kayak skin tint bnb itu udah oke bangâ€¦ https://t.co/3E96bR3C7V",Netral
