Date,gold_price,snp500_price,usdollarindex_price,crudeoil_price
2007-06-28,650.4,1505.7,82.33,69.57
2007-06-29,650.9,1503.3,81.92,70.68
2007-07-02,659.2,1519.4,81.39,71.09
2007-07-03,655.4,1524.9,81.44,71.41
2007-07-04,656.3,1406.46,84.0,67.76400000000001
2007-07-05,650.6,1525.4,81.54,71.81
2007-07-06,654.8,1530.4,81.47,72.81
2007-07-09,662.5,1531.8,81.43,72.19
2007-07-10,664.4,1510.1,80.86,72.81
2007-07-11,662.1,1518.8,80.73,72.56
2007-07-12,668.3,1547.7,80.64,72.5
2007-07-13,667.3,1552.5,80.58,73.93
2007-07-16,666.3,1549.5,80.52,74.15
2007-07-17,665.9,1549.4,80.54,74.02
2007-07-18,673.7,1546.2,80.42,75.05
2007-07-19,678.1,1553.1,80.42,75.92
2007-07-20,684.7,1534.1,80.29,75.57
2007-07-23,681.5,1541.6,80.35,74.89
2007-07-24,684.8,1511.0,80.08,73.56
2007-07-25,673.8,1518.1,80.65,75.88
2007-07-26,662.8,1482.7,80.45,74.95
2007-07-27,660.1,1459.0,80.95,77.02
2007-07-30,676.6,1473.9,80.85,76.83
2007-07-31,679.3,1455.3,80.77,78.21
2007-08-01,675.9,1465.8,80.87,76.53
2007-08-02,676.6,1472.2,80.71,76.86
2007-08-03,684.4,1433.1,80.18,75.48
2007-08-06,683.3,1467.7,80.25,72.06
2007-08-07,682.3,1476.7,80.48,72.42
2007-08-08,686.3,1497.5,80.34,72.15
2007-08-09,672.8,1453.1,80.74,71.59
2007-08-10,681.6,1453.6,80.68,71.47
2007-08-13,680.9,1452.9,81.05,71.62
2007-08-14,679.7,1426.5,81.49,72.38
2007-08-15,679.7,1406.7,81.82,73.33
2007-08-16,658.0,1411.3,81.73,71.0
2007-08-17,666.8,1445.9,81.43,71.98
2007-08-20,666.5,1445.5,81.4,71.12
2007-08-21,666.2,1447.1,81.49,69.47
2007-08-22,668.7,1464.1,81.25,69.26
2007-08-23,668.4,1462.5,81.14,69.83
2007-08-24,677.5,1479.4,80.67,71.09
2007-08-27,676.2,1466.8,80.74,71.97
2007-08-28,673.5,1432.4,80.76,71.73
2007-08-29,675.4,1463.8,80.7,73.51
2007-08-30,673.9,1457.6,80.79,73.36
2007-08-31,681.9,1474.0,80.79,74.04
2007-09-03,680.9,1431.6599999999999,81.858,69.864
2007-09-04,691.5,1489.4,80.88,75.08
2007-09-05,690.7,1472.3,80.62,75.73
2007-09-06,704.6,1478.5,80.47,76.3
2007-09-07,709.7,1453.5,79.96,76.7
2007-09-10,712.2,1451.7,79.82,77.49
2007-09-11,721.1,1471.5,79.7,78.23
2007-09-12,720.7,1471.6,79.36,79.91
2007-09-13,717.9,1484.0,79.51,80.09
2007-09-14,717.8,1484.2,79.62,79.1
2007-09-17,723.8,1476.7,79.72,80.57
2007-09-18,723.7,1519.8,79.21,81.51
2007-09-19,729.5,1529.0,79.3,81.93
2007-09-20,739.9,1518.8,78.58,83.32
2007-09-21,738.9,1525.8,78.6,81.62
2007-09-24,739.3,1517.7,78.53,80.95
2007-09-25,738.8,1517.2,78.31,79.53
2007-09-26,735.5,1525.4,78.49,80.3
2007-09-27,739.9,1531.4,78.34,82.88
2007-09-28,750.0,1526.8,77.72,81.66
2007-10-01,754.1,1547.0,77.9,80.24
2007-10-02,736.3,1546.6,78.3,80.05
2007-10-03,735.7,1539.6,78.57,79.94
2007-10-04,743.8,1542.8,78.48,81.44
2007-10-05,747.2,1557.6,78.31,81.22
2007-10-08,738.7,1552.6,78.67,79.02
2007-10-09,743.1,1565.2,78.53,80.26
2007-10-10,746.0,1562.5,78.38,81.3
2007-10-11,756.7,1554.4,78.08,83.08
2007-10-12,753.8,1561.8,78.22,83.69
2007-10-15,762.2,1548.7,78.09,86.13
2007-10-16,762.0,1538.5,78.25,87.61
2007-10-17,762.3,1541.2,78.12,87.4
2007-10-18,768.7,1540.1,77.59,89.47
2007-10-19,768.4,1500.6,77.41,88.6
2007-10-22,760.0,1506.3,78.06,87.56
2007-10-23,763.1,1519.6,77.59,85.27
2007-10-24,765.6,1515.9,77.55,87.1
2007-10-25,771.0,1514.4,77.28,90.46
2007-10-26,787.5,1535.3,77.03,91.86
2007-10-29,792.6,1541.0,76.84,93.53
2007-10-30,787.8,1531.0,76.77,90.38
2007-10-31,795.3,1549.4,76.48,94.53
2007-11-01,793.7,1508.4,76.59,93.49
2007-11-02,808.5,1509.7,76.34,95.93
2007-11-05,810.8,1502.2,76.42,93.98
2007-11-06,823.4,1520.3,76.04,96.7
2007-11-07,833.5,1475.6,75.41,96.37
2007-11-08,837.5,1474.8,75.46,95.46
2007-11-09,834.7,1453.7,75.4,96.32
2007-11-12,807.7,1439.2,75.9,94.62
2007-11-13,799.0,1481.0,75.88,91.17
2007-11-14,814.7,1470.6,75.81,94.09
2007-11-15,787.3,1451.2,76.07,93.43
2007-11-16,787.0,1458.7,75.83,95.1
2007-11-19,778.0,1433.3,75.78,94.64
2007-11-20,791.4,1439.7,75.2,98.03
2007-11-21,798.6,1416.8,75.07,97.29
2007-11-22,804.0,1323.3400000000001,78.364,89.708
2007-11-23,824.7,1440.7,75.05,98.18
2007-11-26,826.5,1407.2,74.86,97.7
2007-11-27,814.0,1428.2,75.1,94.42
2007-11-28,800.3,1469.0,75.08,90.62
2007-11-29,802.3,1469.7,75.59,91.01
2007-11-30,789.1,1481.1,76.15,88.71
2007-12-03,794.7,1472.4,75.94,89.31
2007-12-04,807.6,1462.8,75.69,88.32
2007-12-05,803.7,1485.0,76.41,87.49
2007-12-06,807.1,1507.3,76.38,90.23
2007-12-07,800.2,1504.7,76.29,88.28
2007-12-10,813.5,1516.0,76.06,87.86
2007-12-11,817.1,1477.7,76.22,90.02
2007-12-12,818.8,1486.6,76.14,94.39
2007-12-13,804.0,1488.4,76.56,92.25
2007-12-14,798.0,1468.0,77.44,91.27
2007-12-17,799.3,1445.9,77.4,90.63
2007-12-18,807.4,1455.0,77.41,90.49
2007-12-19,805.4,1453.0,77.59,91.24
2007-12-20,803.2,1460.1,77.79,91.06
2007-12-21,815.4,1484.5,77.72,93.31
2007-12-24,816.5,1496.5,77.57,94.13
2007-12-26,829.5,1497.7,77.15,95.97
2007-12-27,831.8,1476.4,76.61,96.62
2007-12-28,842.7,1478.5,76.22,96.0
2007-12-31,838.0,1468.4,76.69,95.98
2008-01-02,860.0,1447.2,75.97,99.62
2008-01-03,869.1,1447.2,75.89,99.18
2008-01-04,865.7,1411.6,75.79,97.91
2008-01-07,862.0,1416.2,76.17,95.09
2008-01-08,880.3,1390.2,76.11,96.33
2008-01-09,881.7,1409.1,76.42,95.67
2008-01-10,893.6,1420.3,75.93,93.71
2008-01-11,897.7,1401.0,75.98,92.69
2008-01-14,903.4,1416.2,75.61,94.2
2008-01-15,902.6,1381.0,75.57,91.9
2008-01-16,882.0,1373.2,76.26,90.84
2008-01-17,880.5,1333.2,76.17,90.13
2008-01-18,881.7,1325.2,76.38,90.57
2008-01-21,1031.0000000000002,1266.28,76.87,90.11399999999999
2008-01-22,890.3,1310.5,76.35,89.85
2008-01-23,883.1,1338.6,76.4,86.99
2008-01-24,905.8,1352.1,75.69,89.41
2008-01-25,910.7,1330.6,75.97,90.71
2008-01-28,927.1,1354.0,75.58,90.99
2008-01-29,925.1,1362.3,75.55,91.64
2008-01-30,926.3,1355.8,75.03,92.33
2008-01-31,928.0,1378.5,75.18,91.75
2008-02-01,913.5,1395.4,75.44,88.96
2008-02-04,909.4,1380.8,75.37,90.02
2008-02-05,890.3,1336.6,76.12,88.41
2008-02-06,905.0,1326.5,76.14,87.14
2008-02-07,910.0,1336.9,76.94,88.11
2008-02-08,922.3,1331.3,76.67,91.77
2008-02-11,926.7,1339.1,76.58,93.59
2008-02-12,911.1,1348.9,76.31,92.78
2008-02-13,910.2,1367.2,76.4,93.27
2008-02-14,910.8,1348.9,76.16,95.46
2008-02-15,906.1,1350.0,76.1,95.5
2008-02-18,1379.8799999999999,1237.8600000000001,76.26,89.47800000000001
2008-02-19,929.8,1348.8,76.0,100.01
2008-02-20,937.8,1360.0,76.12,100.74
2008-02-21,949.2,1342.5,75.6,98.23
2008-02-22,947.8,1353.1,75.52,98.81
2008-02-25,940.5,1371.8,75.53,99.23
2008-02-26,948.9,1381.3,74.76,100.88
2008-02-27,961.0,1380.0,74.21,99.64
2008-02-28,967.5,1367.7,73.72,102.59
2008-02-29,975.0,1330.6,73.71,101.84
2008-03-03,984.2,1331.3,73.7,102.45
2008-03-04,966.3,1326.8,73.66,99.52
2008-03-05,988.5,1333.7,73.48,104.52
2008-03-06,977.1,1304.3,73.0,105.47
2008-03-07,974.2,1293.4,73.03,105.15
2008-03-10,971.8,1273.4,72.99,107.9
2008-03-11,976.0,1320.7,73.28,108.75
2008-03-12,980.5,1308.8,72.4,109.92
2008-03-13,993.8,1315.5,72.07,110.33
2008-03-14,999.5,1288.1,71.66,110.21
2008-03-17,1002.6,1276.6,71.46,105.68
2008-03-18,1004.3,1330.7,71.57,109.42
2008-03-19,945.3,1298.4,72.14,104.48
2008-03-20,920.0,1329.5,72.75,101.84
2008-03-24,918.7,1349.9,72.95,100.86
2008-03-25,935.0,1353.0,72.28,101.22
2008-03-26,949.2,1341.1,71.51,105.9
2008-03-27,948.8,1325.8,71.66,107.58
2008-03-28,936.5,1315.2,71.68,105.62
2008-03-31,921.5,1322.7,71.8,101.58
2008-04-01,887.8,1370.2,72.56,100.98
2008-04-02,900.2,1367.5,72.26,104.83
2008-04-03,909.6,1369.3,72.22,103.83
2008-04-04,913.2,1370.4,72.02,106.23
2008-04-07,926.8,1372.5,72.2,109.09
2008-04-08,918.0,1365.5,72.23,108.5
2008-04-09,937.5,1354.5,71.83,110.87
2008-04-10,931.8,1360.5,72.12,110.11
2008-04-11,927.0,1332.8,71.81,110.14
2008-04-14,928.7,1328.3,71.88,111.76
2008-04-15,932.0,1334.4,72.02,113.79
2008-04-16,948.3,1364.7,71.41,114.93
2008-04-17,942.9,1365.6,71.68,114.86
2008-04-18,915.2,1390.3,72.01,116.69
2008-04-21,917.6,1388.2,71.65,117.48
2008-04-22,925.2,1375.9,71.33,119.37
2008-04-23,909.0,1379.9,71.82,118.3
2008-04-24,889.4,1388.8,72.53,116.06
2008-04-25,889.7,1397.8,72.79,118.52
2008-04-28,895.5,1396.4,72.79,118.75
2008-04-29,876.8,1390.9,72.89,115.63
2008-04-30,865.1,1385.6,72.51,113.46
2008-05-01,850.9,1409.3,73.28,112.52
2008-05-02,858.0,1413.9,73.5,116.32
2008-05-05,874.1,1407.5,73.19,119.97
2008-05-06,877.7,1418.3,73.0,121.84
2008-05-07,871.2,1392.6,73.51,123.53
2008-05-08,882.1,1397.7,73.48,123.69
2008-05-09,885.8,1388.3,73.05,125.96
2008-05-12,884.9,1403.6,72.95,124.23
2008-05-13,869.6,1403.0,73.27,125.8
2008-05-14,866.5,1408.7,73.4,124.22
2008-05-15,880.0,1423.6,73.35,124.12
2008-05-16,899.9,1425.3,72.84,126.29
2008-05-19,905.8,1426.6,73.05,127.05
2008-05-20,920.2,1413.4,72.41,129.07
2008-05-21,928.6,1390.7,71.94,133.17
2008-05-22,918.3,1394.3,72.28,130.81
2008-05-23,925.8,1375.9,71.89,132.19
2008-05-26,929.0,1299.2,71.89,132.47
2008-05-27,907.9,1385.3,72.34,128.85
2008-05-28,900.5,1390.8,72.55,131.03
2008-05-29,881.7,1398.3,73.02,126.62
2008-05-30,891.5,1400.4,72.88,127.35
2008-06-02,897.0,1385.7,72.93,127.76
2008-06-03,885.5,1377.7,73.24,124.31
2008-06-04,883.8,1377.2,73.42,122.3
2008-06-05,875.5,1404.0,73.04,127.79
2008-06-06,899.0,1360.7,72.39,138.54
2008-06-09,898.1,1361.8,72.85,134.35
2008-06-10,871.2,1358.4,73.7,131.31
2008-06-11,882.9,1335.5,73.21,136.38
2008-06-12,872.0,1339.9,73.86,136.74
2008-06-13,873.1,1360.0,74.15,134.86
2008-06-16,886.3,1360.1,73.61,134.61
2008-06-17,886.9,1350.9,73.51,134.01
2008-06-18,893.5,1337.8,73.44,136.68
2008-06-19,904.2,1342.8,73.48,131.93
2008-06-20,903.7,1317.9,73.03,134.62
2008-06-23,887.2,1318.0,73.43,136.74
2008-06-24,891.6,1314.3,73.24,137.0
2008-06-25,882.3,1322.0,72.93,134.55
2008-06-26,915.1,1283.2,72.49,139.64
2008-06-27,931.3,1278.4,72.36,140.21
2008-06-30,928.3,1280.0,72.46,140.0
2008-07-01,944.5,1284.9,72.37,140.97
2008-07-02,946.5,1261.5,72.03,143.57
2008-07-03,933.6,1262.9,72.74,145.29
2008-07-04,935.7,1326.16,72.73,113.14000000000001
2008-07-07,928.8,1252.3,72.67,141.37
2008-07-08,923.3,1273.7,73.01,136.04
2008-07-09,928.6,1244.7,72.58,136.05
2008-07-10,942.0,1253.4,72.49,141.65
2008-07-11,960.6,1239.5,72.1,145.08
2008-07-14,973.7,1228.3,71.92,145.18
2008-07-15,978.7,1214.9,71.87,138.74
2008-07-16,962.7,1245.4,72.06,134.6
2008-07-17,970.7,1260.3,72.24,129.29
2008-07-18,958.0,1260.7,72.19,128.88
2008-07-21,963.7,1260.0,71.99,131.04
2008-07-22,948.5,1277.0,72.45,127.95
2008-07-23,922.8,1282.2,72.81,124.44
2008-07-24,922.3,1252.5,72.93,125.49
2008-07-25,926.8,1257.8,72.86,123.26
2008-07-28,927.7,1234.4,72.65,124.73
2008-07-29,916.5,1263.2,73.31,122.19
2008-07-30,912.3,1284.3,73.32,126.77
2008-07-31,922.7,1267.4,73.23,124.08
2008-08-01,917.5,1260.3,73.42,125.1
2008-08-04,907.9,1249.0,73.46,121.41
2008-08-05,886.1,1284.9,73.88,119.17
2008-08-06,883.0,1289.2,74.24,118.58
2008-08-07,877.9,1266.1,74.55,120.02
2008-08-08,864.8,1296.3,75.84,115.2
2008-08-11,828.3,1305.3,76.12,114.45
2008-08-12,814.6,1289.6,76.15,113.01
2008-08-13,831.5,1285.8,76.21,116.0
2008-08-14,814.5,1292.9,76.67,115.01
2008-08-15,792.1,1298.2,77.18,113.77
2008-08-18,805.7,1278.6,77.12,112.87
2008-08-19,816.8,1266.7,76.84,114.53
2008-08-20,816.3,1274.5,76.96,114.98
2008-08-21,839.0,1277.7,76.2,121.18
2008-08-22,833.5,1292.2,76.81,114.59
2008-08-25,825.7,1266.8,76.79,115.11
2008-08-26,828.1,1271.5,77.25,116.27
2008-08-27,834.0,1281.7,77.05,118.15
2008-08-28,837.2,1300.7,77.15,115.59
2008-08-29,835.2,1282.8,77.38,115.46
2008-09-02,810.5,1277.6,78.06,109.71
2008-09-03,808.2,1275.0,78.09,109.35
2008-09-04,803.2,1236.8,78.61,107.89
2008-09-05,802.8,1242.3,78.93,106.23
2008-09-08,802.5,1267.8,79.59,106.34
2008-09-09,792.0,1224.5,79.25,103.26
2008-09-10,762.5,1232.0,79.84,102.58
2008-09-11,745.5,1249.0,80.15,100.87
2008-09-12,764.5,1251.7,78.97,101.18
2008-09-15,787.0,1192.7,78.91,95.71
2008-09-16,780.5,1213.6,79.07,91.15
2008-09-17,850.5,1156.4,78.09,97.16
2008-09-18,897.0,1206.5,78.02,97.88
2008-09-19,864.7,1255.1,77.68,104.55
2008-09-22,909.0,1207.1,76.15,120.92
2008-09-23,891.2,1188.2,76.47,106.61
2008-09-24,895.0,1185.9,76.79,105.73
2008-09-25,882.0,1209.2,76.99,108.02
2008-09-26,888.5,1213.0,76.95,106.89
2008-09-29,894.4,1106.4,77.47,96.37
2008-09-30,880.8,1166.4,79.45,100.64
2008-10-01,887.3,1161.1,79.46,98.53
2008-10-02,844.3,1114.3,80.44,93.97
2008-10-03,833.2,1099.2,80.31,93.88
2008-10-06,866.2,1056.9,81.67,87.81
2008-10-07,882.0,996.2,80.97,90.06
2008-10-08,906.5,984.9,80.91,88.95
2008-10-09,886.5,909.9,81.16,86.59
2008-10-10,859.0,899.2,83.0,77.7
2008-10-13,842.5,1003.4,81.88,81.19
2008-10-14,839.5,998.0,81.36,78.63
2008-10-15,839.0,907.8,82.05,74.54
2008-10-16,804.5,946.4,82.45,69.85
2008-10-17,787.7,940.5,82.41,71.85
2008-10-20,790.0,985.4,83.1,74.25
2008-10-21,768.0,955.0,83.99,70.89
2008-10-22,735.2,896.8,85.37,66.75
2008-10-23,714.7,908.1,85.36,67.84
2008-10-24,730.3,876.8,86.44,64.15
2008-10-27,742.9,848.9,86.93,63.22
2008-10-28,740.5,940.5,87.03,62.73
2008-10-29,754.0,930.1,85.07,67.5
2008-10-30,738.5,954.1,84.56,65.96
2008-10-31,718.2,968.8,85.63,67.81
2008-11-03,726.8,966.3,86.35,63.91
2008-11-04,757.3,1005.8,84.78,70.53
2008-11-05,742.4,952.8,84.61,65.3
2008-11-06,732.2,904.9,85.89,60.77
2008-11-07,734.2,931.0,85.91,61.04
2008-11-10,746.5,919.2,85.91,62.41
2008-11-11,732.8,899.0,87.08,59.33
2008-11-12,718.3,852.3,87.47,56.16
2008-11-13,705.0,911.3,86.94,58.24
2008-11-14,742.5,873.3,86.36,57.04
2008-11-17,742.0,850.8,86.81,54.95
2008-11-18,732.7,859.1,87.37,54.39
2008-11-19,736.0,806.6,87.31,53.62
2008-11-20,748.7,752.4,87.97,49.62
2008-11-21,791.8,800.0,88.19,49.93
2008-11-24,819.5,851.8,86.08,54.5
2008-11-25,818.5,857.4,85.0,50.77
2008-11-26,808.5,887.7,85.67,54.44
2008-11-27,695.74,1410.0,85.61,63.858000000000004
2008-11-28,819.0,896.2,86.52,54.43
2008-12-01,776.8,816.2,86.72,49.28
2008-12-02,783.3,848.8,86.7,46.96
2008-12-03,770.5,870.7,87.03,46.79
2008-12-04,765.5,845.2,86.44,43.67
2008-12-05,752.2,876.1,87.12,40.81
2008-12-08,769.3,909.7,85.56,43.71
2008-12-09,774.2,888.7,85.8,42.07
2008-12-10,808.8,899.2,85.47,43.52
2008-12-11,826.6,873.6,83.66,47.98
2008-12-12,820.5,879.7,83.71,46.28
2008-12-15,836.5,868.6,82.1,44.51
2008-12-16,842.7,913.2,80.2,43.6
2008-12-17,868.5,904.4,78.58,40.06
2008-12-18,860.6,885.3,79.7,36.22
2008-12-19,837.4,887.9,81.07,33.87
2008-12-22,847.2,871.6,81.19,39.91
2008-12-23,838.1,863.2,81.44,38.98
2008-12-24,848.0,868.1,81.0,35.35
2008-12-25,1098.7400000000002,1448.3600000000001,80.72,70.136
2008-12-26,871.2,872.8,80.97,37.71
2008-12-29,875.3,869.4,81.43,40.02
2008-12-30,870.0,890.6,80.63,39.03
2008-12-31,884.3,903.2,81.15,44.6
2009-01-01,1242.3600000000001,1642.1199999999997,81.1,91.0
2009-01-02,879.5,931.8,81.5,46.34
2009-01-05,857.8,927.5,82.58,48.81
2009-01-06,866.0,934.7,82.83,48.58
2009-01-07,841.7,906.6,82.1,42.63
2009-01-08,854.5,909.7,81.57,41.7
2009-01-09,855.0,890.4,82.48,40.83
2009-01-12,821.0,870.3,83.25,37.59
2009-01-13,820.7,871.8,84.26,37.78
2009-01-14,808.8,842.6,84.36,37.28
2009-01-15,807.3,843.7,84.53,35.4
2009-01-16,839.9,850.1,84.05,36.51
2009-01-19,855.2,1281.1,85.14,76.576
2009-01-20,1158.68,805.2,86.38,38.74
2009-01-21,850.1,840.2,85.32,43.55
2009-01-22,858.8,827.5,85.48,43.67
2009-01-23,895.8,832.0,85.58,46.47
2009-01-26,908.8,836.6,84.39,45.73
2009-01-27,899.5,845.7,84.4,41.58
2009-01-28,888.2,874.1,84.59,42.16
2009-01-29,906.5,845.1,85.49,41.44
2009-01-30,928.4,825.9,85.83,41.68
2009-02-02,907.2,825.4,86.11,40.08
2009-02-03,892.5,838.5,85.0,40.78
2009-02-04,902.2,832.2,85.77,40.32
2009-02-05,914.2,845.9,86.06,41.17
2009-02-06,914.3,868.6,85.29,40.17
2009-02-09,892.8,869.9,84.88,39.56
2009-02-10,914.2,827.2,85.57,37.55
2009-02-11,944.5,833.7,85.84,35.94
2009-02-12,949.2,835.2,85.94,33.98
2009-02-13,942.2,826.8,86.09,37.51
2009-02-16,967.5,973.9,86.53,52.536
2009-02-17,1044.58,789.2,87.77,34.93
2009-02-18,978.2,788.4,88.03,34.62
2009-02-19,976.5,778.9,87.44,39.48
2009-02-20,1002.2,770.0,86.59,38.94
2009-02-23,995.0,743.3,87.26,38.44
2009-02-24,969.5,773.1,86.78,39.96
2009-02-25,966.2,764.9,87.84,42.5
2009-02-26,942.6,752.8,87.84,45.22
2009-02-27,942.5,735.1,88.17,44.76
2009-03-02,940.0,700.8,89.03,40.15
2009-03-03,913.6,696.3,89.19,41.65
2009-03-04,906.7,712.9,88.49,45.38
2009-03-05,927.8,682.5,89.08,43.61
2009-03-06,942.7,683.4,88.55,45.52
2009-03-09,918.0,676.5,89.29,47.07
2009-03-10,895.9,719.6,88.52,45.71
2009-03-11,910.7,721.4,87.67,42.33
2009-03-12,924.0,750.7,87.48,47.03
2009-03-13,930.1,756.5,87.25,46.25
2009-03-16,922.0,753.9,86.97,47.35
2009-03-17,916.8,778.1,86.81,49.16
2009-03-18,889.1,794.4,84.19,48.14
2009-03-19,958.8,784.0,83.07,51.61
2009-03-20,956.2,768.5,83.71,51.06
2009-03-23,952.5,822.9,83.47,53.8
2009-03-24,923.8,806.1,84.1,53.98
2009-03-25,935.8,813.9,83.7,52.77
2009-03-26,940.0,832.9,84.08,54.34
2009-03-27,923.2,815.9,85.14,52.38
2009-03-30,917.7,787.5,85.75,48.41
2009-03-31,925.0,797.9,85.51,49.66
2009-04-01,927.7,811.1,85.42,48.39
2009-04-02,908.9,834.4,84.32,52.64
2009-04-03,897.3,842.5,84.18,52.51
2009-04-06,872.8,835.5,84.75,51.05
2009-04-07,883.3,815.5,85.22,49.15
2009-04-08,885.9,825.2,85.23,49.38
2009-04-09,883.3,856.6,85.64,52.24
2009-04-10,692.3199999999999,1341.6799999999998,85.54,53.21
2009-04-13,895.8,858.7,84.61,50.05
2009-04-14,892.0,841.5,84.8,49.41
2009-04-15,893.5,852.1,84.93,49.25
2009-04-16,879.8,865.3,85.2,49.98
2009-04-17,867.9,869.6,85.9,50.33
2009-04-20,887.5,832.4,86.66,45.88
2009-04-21,882.7,850.1,86.5,46.51
2009-04-22,892.5,843.5,86.3,48.85
2009-04-23,906.6,851.9,85.4,49.62
2009-04-24,914.1,866.2,84.72,51.55
2009-04-27,908.2,857.5,85.67,50.14
2009-04-28,893.6,855.2,85.17,49.92
2009-04-29,900.5,873.6,84.64,50.97
2009-04-30,891.2,872.8,84.82,51.12
2009-05-01,888.2,877.5,84.54,53.2
2009-05-04,902.2,907.2,83.66,54.47
2009-05-05,904.3,903.8,84.14,53.84
2009-05-06,911.0,919.5,84.0,56.34
2009-05-07,915.5,907.4,83.88,56.71
2009-05-08,914.9,929.2,82.44,58.63
2009-05-11,913.5,909.2,82.84,58.5
2009-05-12,923.9,908.4,82.3,58.85
2009-05-13,925.9,883.9,82.57,58.02
2009-05-14,928.4,893.1,82.44,58.62
2009-05-15,931.3,882.9,82.95,56.34
2009-05-18,921.7,909.7,82.54,59.03
2009-05-19,926.7,908.1,82.1,59.65
2009-05-20,937.4,903.5,81.19,62.04
2009-05-21,951.2,888.3,80.47,61.05
2009-05-22,958.9,887.0,80.04,61.67
2009-05-25,953.3,1526.12,80.02,89.62
2009-05-26,1210.6,910.3,80.09,62.45
2009-05-27,953.3,893.1,80.76,63.45
2009-05-28,963.2,906.8,80.53,65.08
2009-05-29,980.3,919.1,79.23,66.31
2009-06-01,980.0,942.9,79.18,68.58
2009-06-02,984.4,944.7,78.48,68.55
2009-06-03,965.6,931.8,79.49,66.12
2009-06-04,982.3,942.5,79.47,68.81
2009-06-05,962.6,940.1,80.67,68.44
2009-06-08,952.5,939.1,80.83,68.09
2009-06-09,954.7,942.4,79.84,70.01
2009-06-10,954.7,939.1,80.27,71.33
2009-06-11,962.0,944.9,79.56,72.68
2009-06-12,940.7,946.2,80.13,72.04
2009-06-15,927.5,923.7,81.16,70.62
2009-06-16,932.2,912.0,80.74,70.47
2009-06-17,936.0,910.7,80.26,71.03
2009-06-18,934.6,918.4,80.57,71.37
2009-06-19,936.2,921.2,80.33,69.55
2009-06-22,921.0,893.0,80.84,66.93
2009-06-23,924.3,895.1,79.85,69.24
2009-06-24,934.4,900.9,80.54,68.67
2009-06-25,939.5,920.3,80.37,70.23
2009-06-26,941.0,918.9,79.9,69.16
2009-06-29,940.7,927.2,79.91,71.49
2009-06-30,927.4,919.3,80.16,69.89
2009-07-01,941.3,923.3,79.67,69.31
2009-07-02,931.0,896.4,80.15,66.73
2009-07-03,924.3,1467.3400000000001,80.45,88.26000000000002
2009-07-06,1258.96,898.7,80.38,64.05
2009-07-07,929.1,881.0,80.7,62.93
2009-07-08,909.3,879.6,80.63,60.14
2009-07-09,916.2,882.7,79.86,60.41
2009-07-10,912.5,879.1,80.23,59.89
2009-07-13,922.5,901.0,80.13,59.69
2009-07-14,922.8,905.8,80.18,59.52
2009-07-15,939.4,932.7,79.32,61.54
2009-07-16,935.4,940.7,79.22,62.02
2009-07-17,937.5,940.4,79.35,63.56
2009-07-20,948.8,951.1,78.91,63.98
2009-07-21,946.9,954.6,78.93,64.72
2009-07-22,953.3,954.1,78.71,65.4
2009-07-23,954.8,976.3,78.8,67.16
2009-07-24,953.1,979.3,78.75,68.05
2009-07-27,953.5,982.2,78.63,68.38
2009-07-28,939.1,979.6,78.85,67.23
2009-07-29,927.2,975.1,79.63,63.35
2009-07-30,937.3,986.8,79.28,66.94
2009-07-31,955.8,987.5,78.35,69.45
2009-08-03,958.8,1002.6,77.64,71.58
2009-08-04,969.7,1005.6,77.77,71.42
2009-08-05,966.3,1002.7,77.52,71.97
2009-08-06,962.9,997.1,78.06,71.94
2009-08-07,959.5,1010.5,78.97,70.93
2009-08-10,946.9,1007.1,79.26,70.6
2009-08-11,947.6,994.4,79.18,69.45
2009-08-12,952.5,1005.8,78.79,70.16
2009-08-13,956.5,1012.7,78.49,70.52
2009-08-14,948.7,1004.1,78.89,67.51
2009-08-17,935.8,979.7,79.29,66.75
2009-08-18,939.2,989.7,78.94,69.19
2009-08-19,944.8,996.5,78.47,72.42
2009-08-20,941.7,1007.4,78.38,72.54
2009-08-21,954.7,1026.1,78.04,73.89
2009-08-24,943.7,1025.6,78.27,74.37
2009-08-25,946.0,1028.0,78.24,72.05
2009-08-26,945.8,1028.1,78.66,71.43
2009-08-27,947.3,1031.0,78.01,72.49
2009-08-28,958.8,1028.9,78.37,72.74
2009-08-31,953.5,1020.6,78.17,69.96
2009-09-01,956.5,998.0,78.76,68.05
2009-09-02,978.5,994.8,78.38,68.05
2009-09-03,997.7,1003.2,78.47,67.96
2009-09-04,996.7,1016.4,78.14,68.02
2009-09-07,999.8,1163.16,78.02,81.178
2009-09-08,1098.24,1025.4,77.32,71.1
2009-09-09,997.1,1033.4,77.09,71.31
2009-09-10,996.8,1044.1,76.82,71.94
2009-09-11,1006.4,1042.7,76.61,69.29
2009-09-14,1001.1,1049.3,76.69,68.86
2009-09-15,1006.3,1052.6,76.54,70.93
2009-09-16,1020.2,1068.8,76.24,72.51
2009-09-17,1013.5,1065.5,76.19,72.47
2009-09-18,1010.3,1068.3,76.42,72.04
2009-09-21,1004.9,1064.7,76.78,69.71
2009-09-22,1015.5,1071.7,76.12,71.55
2009-09-23,1014.4,1060.9,76.05,68.97
2009-09-24,998.9,1050.8,76.9,65.89
2009-09-25,991.6,1044.4,76.81,66.02
2009-09-28,994.1,1063.0,77.05,66.84
2009-09-29,994.4,1060.6,77.12,66.71
2009-09-30,1009.3,1057.1,76.65,70.61
